date,wp1,wp2,wp3,wp4,wp5,wp6
2011020709,0.025,0.222,0.0,0.0,0.04,0.06
2011020710,0.0,0.202,0.0,0.0,0.049,0.04
2011020711,0.0,0.167,0.0,0.0,0.04,0.035
2011020712,0.0,0.182,0.0,0.017,0.04,0.015
2011020713,0.0,0.142,0.0,0.033,0.0,0.0
2011020714,0.0,0.202,0.0,0.039,0.04,0.0
2011020715,0.076,0.238,0.0,0.072,0.04,0.0
2011020716,0.227,0.162,0.016,0.05,0.049,0.0
2011020717,0.152,0.096,0.005,0.061,0.04,0.0
2011020718,0.152,0.116,0.021,0.143,0.049,0.0
2011020719,0.202,0.152,0.069,0.105,0.059,0.065
2011020720,0.227,0.121,0.101,0.165,0.188,0.13
2011020721,0.202,0.066,0.111,0.132,0.296,0.201
2011020722,0.202,0.056,0.116,0.11,0.296,0.211
2011020723,0.253,0.025,0.074,0.033,0.296,0.226
2011020800,0.202,0.01,0.069,0.011,0.287,0.331
2011020801,0.126,0.0,0.09,0.033,0.573,0.331
2011020802,0.152,0.0,0.079,0.083,0.474,0.296
2011020803,0.076,0.0,0.095,0.083,0.316,0.286
2011020804,0.101,0.015,0.069,0.16,0.178,0.201
2011020805,0.076,0.374,0.106,0.292,0.099,0.216
2011020806,0.177,0.354,0.09,0.38,0.119,0.321
2011020807,0.379,0.359,0.101,0.391,0.128,0.401
2011020808,0.303,0.374,0.153,0.264,0.198,0.541
2011020809,0.177,0.253,0.127,0.281,0.504,0.536
2011020810,0.126,0.243,0.206,0.149,0.553,0.581
2011020811,0.076,0.212,0.307,0.083,0.603,0.496
2011020812,0.051,0.142,0.402,0.066,0.741,0.411
2011021013,0.354,0.126,0.757,0.672,0.543,0.602
2011021014,0.48,0.106,0.698,0.832,0.405,0.501
2011021015,0.631,0.025,0.64,0.904,0.306,0.426
2011021016,0.732,0.005,0.55,0.86,0.217,0.632
2011021017,0.732,0.0,0.476,0.893,0.198,0.647
2011021018,0.682,0.0,0.46,0.854,0.237,0.777
2011021019,0.556,0.061,0.423,0.821,0.257,0.792
2011021020,0.556,0.415,0.413,0.848,0.455,0.767
2011021021,0.657,0.844,0.381,0.815,0.652,0.772
2011021022,0.631,0.925,0.312,0.76,0.771,0.762
2011021023,0.505,0.915,0.275,0.733,0.781,0.516
2011021100,0.328,0.774,0.222,0.628,0.781,0.466
2011021101,0.379,0.612,0.175,0.601,0.82,0.687
2011021102,0.404,0.632,0.249,0.534,0.82,0.717
2011021103,0.48,0.546,0.317,0.661,0.81,0.652
2011021104,0.631,0.48,0.291,0.705,0.85,0.717
2011021105,0.556,0.273,0.317,0.7,0.85,0.742
2011021106,0.429,0.202,0.339,0.606,0.879,0.576
2011021107,0.303,0.278,0.471,0.601,0.909,0.511
2011021108,0.303,0.147,0.481,0.606,0.889,0.456
2011021109,0.303,0.126,0.466,0.584,0.84,0.381
2011021110,0.227,0.152,0.344,0.512,0.751,0.396
2011021111,0.101,0.056,0.238,0.38,0.484,0.406
2011021112,0.152,0.142,0.201,0.259,0.464,0.326
2011021113,0.278,0.126,0.132,0.408,0.553,0.241
2011021114,0.202,0.091,0.138,0.512,0.445,0.261
2011021115,0.126,0.116,0.074,0.501,0.267,0.125
2011021116,0.101,0.046,0.048,0.336,0.138,0.05
2011021117,0.101,0.0,0.101,0.204,0.198,0.005
2011021118,0.126,0.0,0.206,0.237,0.445,0.085
2011021119,0.227,0.0,0.254,0.309,0.593,0.266
2011021120,0.328,0.005,0.27,0.402,0.573,0.376
2011021121,0.278,0.035,0.307,0.457,0.85,0.406
2011021122,0.455,0.121,0.413,0.567,0.899,0.341
2011021123,0.657,0.308,0.519,0.518,0.909,0.311
2011021200,0.682,0.172,0.434,0.738,0.968,0.627
2011021401,0.884,0.849,0.127,0.915,0.968,0.692
2011021402,0.934,0.768,0.28,0.893,0.968,0.576
2011021403,0.96,0.642,0.54,0.97,0.968,0.667
2011021404,0.934,0.511,0.725,0.981,0.968,0.897
2011021405,0.934,0.248,0.402,0.975,0.978,0.917
2011021406,0.96,0.455,0.206,0.986,0.978,0.932
2011021407,0.934,0.915,0.175,0.981,0.958,0.927
2011021408,0.934,0.95,0.148,0.975,0.781,0.932
2011021409,0.682,0.956,0.148,0.876,0.968,0.877
2011021410,0.53,0.956,0.524,0.49,0.968,0.436
2011021411,0.581,0.956,0.725,0.512,0.968,0.446
2011021412,0.884,0.956,0.794,0.507,0.939,0.461
2011021413,0.909,0.956,0.725,0.771,0.949,0.466
2011021414,0.909,0.956,0.683,0.904,0.958,0.456
2011021415,0.909,0.956,0.614,0.904,0.968,0.466
2011021416,0.909,0.956,0.466,0.898,0.968,0.682
2011021417,0.909,0.956,0.481,0.931,0.949,0.807
2011021418,0.934,0.956,0.381,0.931,0.899,0.907
2011021419,0.934,0.925,0.423,0.937,0.909,0.947
2011021420,0.96,0.819,0.476,0.937,0.86,0.942
2011021421,0.934,0.885,0.46,0.937,0.82,0.937
2011021422,0.934,0.905,0.571,0.964,0.899,0.927
2011021423,0.934,0.92,0.608,0.948,0.84,0.902
2011021500,0.934,0.905,0.519,0.92,0.593,0.822
2011021501,0.808,0.92,0.423,0.848,0.277,0.777
2011021502,0.833,0.753,0.143,0.738,0.168,0.697
2011021503,0.732,0.703,0.032,0.689,0.247,0.551
2011021504,0.505,0.758,0.0,0.579,0.375,0.511
2011021505,0.354,0.723,0.0,0.375,0.524,0.471
2011021506,0.202,0.551,0.0,0.215,0.405,0.211
2011021507,0.152,0.48,0.058,0.116,0.237,0.201
2011021508,0.126,0.349,0.175,0.165,0.168,0.13
2011021509,0.0,0.435,0.275,0.039,0.158,0.12
2011021510,0.0,0.298,0.354,0.0,0.128,0.035
2011021511,0.025,0.167,0.508,0.0,0.079,0.0
2011021512,0.025,0.162,0.693,0.011,0.01,0.0
2011021713,0.682,0.137,0.635,0.865,0.958,0.431
2011021714,0.859,0.41,0.91,0.804,0.949,0.526
2011021715,0.859,0.536,0.921,0.793,0.958,0.496
2011021716,0.833,0.541,0.847,0.898,0.958,0.617
2011021717,0.934,0.743,0.672,0.893,0.958,0.637
2011021718,0.934,0.839,0.598,0.904,0.958,0.682
2011021719,0.934,0.677,0.556,0.898,0.958,0.737
2011021720,0.934,0.743,0.608,0.882,0.949,0.732
2011021721,0.934,0.859,0.577,0.887,0.949,0.777
2011021722,0.934,0.875,0.508,0.865,0.949,0.867
2011021723,0.934,0.925,0.624,0.848,0.949,0.907
2011021800,0.934,0.94,0.672,0.948,0.949,0.887
2011021801,0.934,0.956,0.556,0.992,0.949,0.882
2011021802,0.884,0.956,0.545,0.992,0.929,0.947
2011021803,0.909,0.956,0.534,0.992,0.919,0.932
2011021804,0.909,0.956,0.365,0.992,0.919,0.927
2011021805,0.909,0.956,0.45,0.981,0.919,0.927
2011021806,0.934,0.956,0.312,0.97,0.919,0.867
2011021807,0.96,0.956,0.153,0.964,0.919,0.917
2011021808,0.96,0.95,0.212,0.975,0.919,0.922
2011021809,0.934,0.956,0.354,0.981,0.919,0.917
2011021810,0.96,0.956,0.672,0.981,0.919,0.817
2011021811,0.934,0.956,0.778,0.981,0.919,0.897
2011021812,0.909,0.945,0.365,0.975,0.919,0.882
2011021813,0.884,0.945,0.429,0.975,0.899,0.937
2011021814,0.884,0.956,0.466,0.975,0.909,0.937
2011021815,0.934,0.956,0.529,0.931,0.85,0.927
2011021816,0.934,0.956,0.746,0.909,0.731,0.932
2011021817,0.934,0.956,0.836,0.909,0.889,0.927
2011021818,0.934,0.956,0.899,0.909,0.721,0.932
2011021819,0.934,0.95,0.926,0.904,0.87,0.927
2011021820,0.934,0.95,0.937,0.898,0.929,0.932
2011021821,0.96,0.956,0.926,0.898,0.939,0.942
2011021822,0.96,0.956,0.926,0.909,0.958,0.947
2011021823,0.934,0.956,0.937,0.937,0.968,0.937
2011021900,0.934,0.956,0.931,0.97,0.968,0.922
2011022101,0.076,0.0,0.206,0.204,0.85,0.05
2011022102,0.253,0.0,0.254,0.094,0.84,0.005
2011022103,0.227,0.0,0.333,0.347,0.84,0.0
2011022104,0.177,0.035,0.413,0.452,0.889,0.13
2011022105,0.556,0.233,0.418,0.623,0.87,0.286
2011022106,0.859,0.324,0.376,0.749,0.771,0.401
2011022107,0.884,0.344,0.37,0.848,0.672,0.411
2011022108,0.707,0.384,0.429,0.882,0.573,0.436
2011022109,0.581,0.49,0.259,0.815,0.504,0.486
2011022110,0.631,0.677,0.185,0.826,0.632,0.356
2011022111,0.657,0.804,0.228,0.86,0.662,0.516
2011022112,0.707,0.758,0.286,0.854,0.652,0.546
2011022113,0.682,0.819,0.407,0.81,0.642,0.351
2011022114,0.707,0.733,0.19,0.915,0.583,0.456
2011022115,0.556,0.708,0.18,0.931,0.593,0.591
2011022116,0.455,0.576,0.148,0.832,0.593,0.511
2011022117,0.404,0.607,0.111,0.562,0.504,0.155
2011022118,0.278,0.501,0.095,0.545,0.741,0.165
2011022119,0.581,0.379,0.053,0.777,0.632,0.241
2011022120,0.227,0.268,0.032,0.788,0.553,0.371
2011022121,0.076,0.445,0.005,0.617,0.593,0.291
2011022122,0.076,0.278,0.021,0.562,0.553,0.231
2011022123,0.227,0.131,0.074,0.518,0.316,0.185
2011022200,0.152,0.106,0.111,0.231,0.336,0.201
2011022201,0.126,0.131,0.122,0.017,0.336,0.17
2011022202,0.101,0.101,0.185,0.0,0.435,0.185
2011022203,0.051,0.278,0.19,0.088,0.711,0.195
2011022204,0.076,0.384,0.206,0.375,0.84,0.185
2011022205,0.076,0.364,0.18,0.595,0.613,0.145
2011022206,0.126,0.359,0.196,0.523,0.267,0.386
2011022207,0.051,0.238,0.233,0.325,0.188,0.406
2011022208,0.025,0.137,0.291,0.121,0.326,0.321
2011022209,0.101,0.091,0.312,0.105,0.375,0.16
2011022210,0.152,0.126,0.497,0.16,0.464,0.065
2011022211,0.101,0.131,0.757,0.275,0.573,0.105
2011022212,0.152,0.116,0.857,0.226,0.484,0.175
2011022413,0.101,0.329,0.132,0.154,0.128,0.15
2011022414,0.076,0.425,0.132,0.182,0.069,0.15
2011022415,0.101,0.501,0.185,0.116,0.049,0.206
2011022416,0.051,0.41,0.18,0.066,0.148,0.266
2011022417,0.025,0.399,0.36,0.116,0.178,0.201
2011022418,0.025,0.212,0.492,0.028,0.178,0.226
2011022419,0.0,0.182,0.46,0.176,0.148,0.165
2011022420,0.152,0.152,0.561,0.121,0.079,0.085
2011022421,0.253,0.152,0.64,0.088,0.059,0.241
2011022422,0.076,0.096,0.667,0.149,0.119,0.316
2011022423,0.051,0.096,0.63,0.05,0.069,0.211
2011022500,0.0,0.091,0.566,0.028,0.089,0.105
2011022501,0.0,0.091,0.519,0.017,0.415,0.015
2011022502,0.0,0.035,0.587,0.017,0.366,0.0
2011022503,0.0,0.04,0.455,0.072,0.306,0.0
2011022504,0.0,0.035,0.397,0.088,0.306,0.0
2011022505,0.126,0.04,0.455,0.171,0.287,0.02
2011022506,0.253,0.056,0.386,0.237,0.504,0.095
2011022507,0.227,0.066,0.307,0.253,0.583,0.07
2011022508,0.328,0.106,0.28,0.353,0.692,0.14
2011022509,0.227,0.187,0.317,0.292,0.929,0.291
2011022510,0.328,0.253,0.238,0.248,0.949,0.426
2011022511,0.328,0.551,0.196,0.259,0.978,0.286
2011022512,0.556,0.814,0.354,0.215,0.978,0.226
2011022513,0.53,0.885,0.349,0.386,0.978,0.306
2011022514,0.53,0.91,0.138,0.342,0.978,0.366
2011022515,0.53,0.94,0.074,0.59,0.958,0.361
2011022516,0.808,0.885,0.212,0.678,0.939,0.296
2011022517,0.884,0.915,0.439,0.645,0.919,0.451
2011022518,0.859,0.859,0.63,0.705,0.968,0.596
2011022519,0.884,0.748,0.503,0.749,0.949,0.496
2011022520,0.859,0.521,0.46,0.733,0.85,0.697
2011022521,0.833,0.344,0.455,0.766,0.632,0.566
2011022522,0.657,0.273,0.381,0.661,0.267,0.642
2011022523,0.606,0.334,0.238,0.551,0.109,0.596
2011022600,0.227,0.061,0.397,0.386,0.01,0.541
2011022801,0.101,0.207,0.106,0.187,0.158,0.195
2011022802,0.076,0.541,0.069,0.083,0.287,0.15
2011022803,0.101,0.9,0.085,0.039,0.405,0.09
2011022804,0.076,0.93,0.063,0.0,0.247,0.02
2011022805,0.0,0.9,0.048,0.0,0.296,0.03
2011022806,0.0,0.824,0.09,0.0,0.217,0.08
2011022807,0.0,0.364,0.09,0.0,0.267,0.025
2011022808,0.0,0.329,0.053,0.0,0.138,0.0
2011022809,0.0,0.212,0.09,0.0,0.731,0.0
2011022810,0.126,0.278,0.175,0.044,0.909,0.0
2011022811,0.404,0.394,0.238,0.287,0.781,0.005
2011022812,0.556,0.268,0.466,0.479,0.968,0.055
2011022813,0.707,0.187,0.64,0.793,0.889,0.125
2011022814,0.934,0.172,0.762,0.882,0.968,0.521
2011022815,0.833,0.126,0.81,0.612,0.929,0.692
2011022816,0.758,0.03,0.82,0.727,0.958,0.612
2011022817,0.859,0.005,0.815,0.799,0.929,0.672
2011022818,0.859,0.243,0.778,0.871,0.791,0.672
2011022819,0.884,0.43,0.804,0.926,0.692,0.682
2011022820,0.884,0.42,0.709,0.937,0.652,0.787
2011022821,0.884,0.389,0.741,0.931,0.474,0.847
2011022822,0.859,0.42,0.72,0.953,0.257,0.852
2011022823,0.707,0.369,0.646,0.953,0.188,0.857
2011030100,0.581,0.738,0.55,0.948,0.119,0.802
2011030101,0.581,0.152,0.593,0.948,0.119,0.787
2011030102,0.657,0.071,0.471,0.92,0.178,0.607
2011030103,0.631,0.44,0.349,0.821,0.326,0.496
2011030104,0.505,0.602,0.317,0.617,0.385,0.486
2011030105,0.354,0.384,0.212,0.309,0.385,0.386
2011030106,0.303,0.501,0.048,0.231,0.237,0.296
2011030107,0.202,0.536,0.016,0.204,0.168,0.266
2011030108,0.101,0.435,0.026,0.121,0.079,0.231
2011030109,0.025,0.207,0.116,0.044,0.049,0.08
2011030110,0.0,0.066,0.413,0.0,0.04,0.005
2011030111,0.0,0.04,0.683,0.0,0.01,0.0
2011030112,0.0,0.0,0.778,0.0,0.0,0.0
2011030313,0.227,0.0,0.153,0.044,0.208,0.0
2011030314,0.152,0.0,0.228,0.099,0.306,0.0
2011030315,0.101,0.0,0.185,0.094,0.366,0.0
2011030316,0.177,0.0,0.185,0.138,0.504,0.0
2011030317,0.227,0.0,0.286,0.154,0.573,0.015
2011030318,0.253,0.0,0.286,0.165,0.603,0.065
2011030319,0.278,0.0,0.243,0.132,0.366,0.075
2011030320,0.227,0.0,0.471,0.072,0.385,0.065
2011030321,0.177,0.01,0.799,0.094,0.553,0.035
2011030322,0.126,0.005,0.91,0.154,0.662,0.03
2011030323,0.051,0.0,0.899,0.028,0.87,0.095
2011030400,0.202,0.0,0.772,0.094,0.968,0.135
2011030401,0.53,0.01,0.704,0.193,0.968,0.231
2011030402,0.732,0.046,0.751,0.507,0.978,0.446
2011030403,0.884,0.116,0.825,0.793,0.978,0.536
2011030404,0.909,0.131,0.899,0.755,0.978,0.581
2011030405,0.934,0.101,0.878,0.788,0.978,0.536
2011030406,0.934,0.076,0.868,0.76,0.968,0.551
2011030407,0.909,0.116,0.714,0.606,0.958,0.581
2011030408,0.859,0.142,0.593,0.59,0.8,0.591
2011030409,0.909,0.101,0.545,0.529,0.662,0.386
2011030410,0.909,0.066,0.508,0.683,0.543,0.326
2011030411,0.884,0.137,0.434,0.556,0.455,0.371
2011030412,0.859,0.152,0.376,0.501,0.662,0.376
2011030413,0.783,0.061,0.349,0.452,0.652,0.256
2011030414,0.732,0.258,0.344,0.402,0.82,0.206
2011030415,0.606,0.688,0.302,0.408,0.87,0.201
2011030416,0.657,0.809,0.27,0.386,0.939,0.231
2011030417,0.833,0.774,0.095,0.452,0.949,0.261
2011030418,0.783,0.794,0.048,0.32,0.949,0.431
2011030419,0.707,0.652,0.053,0.43,0.939,0.526
2011030420,0.556,0.647,0.005,0.579,0.949,0.446
2011030421,0.556,0.763,0.0,0.501,0.958,0.356
2011030422,0.581,0.854,0.0,0.419,0.968,0.386
2011030423,0.379,0.839,0.0,0.364,0.978,0.506
2011030500,0.379,0.9,0.0,0.435,0.968,0.556
2011030701,0.227,0.02,0.0,0.193,0.484,0.231
2011030702,0.202,0.046,0.0,0.171,0.375,0.216
2011030703,0.278,0.046,0.0,0.237,0.346,0.226
2011030704,0.404,0.046,0.0,0.149,0.277,0.216
2011030705,0.278,0.051,0.005,0.171,0.198,0.175
2011030706,0.227,0.051,0.116,0.209,0.148,0.185
2011030707,0.177,0.056,0.434,0.22,0.138,0.12
2011030708,0.126,0.056,0.677,0.198,0.109,0.07
2011030709,0.126,0.066,0.688,0.309,0.148,0.085
2011030710,0.152,0.071,0.735,0.275,0.158,0.08
2011030711,0.152,0.056,0.741,0.22,0.188,0.09
2011030712,0.126,0.051,0.646,0.088,0.237,0.055
2011030713,0.051,0.056,0.524,0.121,0.237,0.06
2011030714,0.051,0.056,0.397,0.055,0.168,0.045
2011030715,0.0,0.061,0.36,0.011,0.049,0.055
2011030716,0.0,0.046,0.344,0.0,0.0,0.04
2011030717,0.0,0.015,0.291,0.0,0.0,0.02
2011030718,0.0,0.01,0.302,0.0,0.0,0.015
2011030719,0.0,0.025,0.249,0.0,0.0,0.06
2011030720,0.0,0.015,0.249,0.0,0.0,0.05
2011030721,0.0,0.005,0.254,0.0,0.0,0.02
2011030722,0.0,0.01,0.307,0.0,0.0,0.0
2011030723,0.0,0.015,0.339,0.0,0.0,0.0
2011030800,0.0,0.005,0.339,0.0,0.0,0.0
2011030801,0.0,0.0,0.466,0.0,0.0,0.0
2011030802,0.0,0.096,0.571,0.011,0.0,0.0
2011030803,0.0,0.192,0.635,0.028,0.0,0.0
2011030804,0.0,0.091,0.741,0.055,0.02,0.0
2011030805,0.0,0.081,0.889,0.072,0.049,0.0
2011030806,0.025,0.091,0.894,0.05,0.049,0.05
2011030807,0.025,0.121,0.873,0.072,0.079,0.08
2011030808,0.025,0.076,0.852,0.077,0.178,0.05
2011030809,0.025,0.101,0.847,0.017,0.198,0.075
2011030810,0.076,0.076,0.841,0.182,0.208,0.105
2011030811,0.202,0.111,0.873,0.105,0.316,0.04
2011030812,0.076,0.131,0.884,0.094,0.375,0.045
2011031013,0.303,0.278,0.169,0.287,0.099,0.286
2011031014,0.253,0.344,0.175,0.364,0.158,0.321
2011031015,0.202,0.42,0.159,0.226,0.188,0.281
2011031016,0.177,0.41,0.206,0.187,0.158,0.271
2011031017,0.076,0.445,0.116,0.132,0.138,0.206
2011031018,0.0,0.445,0.122,0.017,0.168,0.175
2011031019,0.0,0.597,0.159,0.0,0.435,0.135
2011031020,0.0,0.076,0.159,0.0,0.563,0.1
2011031021,0.227,0.005,0.254,0.0,0.474,0.095
2011031022,0.379,0.0,0.365,0.077,0.692,0.1
2011031023,0.379,0.01,0.397,0.127,0.82,0.055
2011031100,0.278,0.091,0.423,0.16,0.731,0.01
2011031101,0.303,0.253,0.386,0.083,0.623,0.005
2011031102,0.429,0.415,0.407,0.127,0.662,0.07
2011031103,0.303,0.47,0.349,0.11,0.791,0.09
2011031104,0.606,0.617,0.381,0.237,0.761,0.115
2011031105,0.455,0.521,0.296,0.446,0.791,0.206
2011031106,0.631,0.561,0.376,0.573,0.939,0.145
2011031107,0.909,0.319,0.397,0.777,0.968,0.291
2011031108,0.859,0.43,0.497,0.887,0.968,0.446
2011031109,0.783,0.713,0.524,0.606,0.968,0.251
2011031110,0.934,0.956,0.593,0.628,0.958,0.291
2011031111,0.934,0.905,0.693,0.915,0.949,0.281
2011031112,0.682,0.683,0.619,0.942,0.949,0.386
2011031113,0.859,0.849,0.439,0.909,0.949,0.346
2011031114,0.859,0.92,0.381,0.887,0.949,0.226
2011031115,0.859,0.46,0.534,0.893,0.899,0.145
2011031116,0.859,0.41,0.561,0.909,0.83,0.226
2011031117,0.859,0.758,0.397,0.915,0.899,0.371
2011031118,0.859,0.814,0.402,0.937,0.899,0.396
2011031119,0.859,0.677,0.587,0.964,0.82,0.326
2011031120,0.859,0.581,0.566,0.97,0.632,0.461
2011031121,0.859,0.278,0.429,0.953,0.395,0.561
2011031122,0.859,0.106,0.444,0.926,0.198,0.591
2011031123,0.859,0.177,0.344,0.909,0.079,0.622
2011031200,0.833,0.177,0.148,0.876,0.049,0.591
2011031401,0.126,0.157,0.079,0.077,0.0,0.281
2011031402,0.126,0.086,0.058,0.0,0.0,0.11
2011031403,0.025,0.116,0.063,0.05,0.03,0.06
2011031404,0.0,0.04,0.058,0.077,0.109,0.065
2011031405,0.0,0.015,0.09,0.105,0.208,0.025
2011031406,0.0,0.03,0.228,0.121,0.178,0.05
2011031407,0.0,0.02,0.36,0.039,0.168,0.055
2011031408,0.126,0.061,0.333,0.022,0.227,0.04
2011031409,0.152,0.101,0.296,0.033,0.168,0.035
2011031410,0.101,0.121,0.291,0.0,0.069,0.05
2011031411,0.0,0.126,0.243,0.0,0.04,0.065
2011031412,0.025,0.116,0.286,0.0,0.03,0.03
2011031413,0.076,0.101,0.291,0.0,0.03,0.03
2011031414,0.025,0.076,0.228,0.0,0.049,0.1
2011031415,0.0,0.04,0.122,0.0,0.059,0.04
2011031416,0.0,0.005,0.111,0.0,0.01,0.0
2011031417,0.0,0.0,0.09,0.0,0.0,0.0
2011031418,0.0,0.0,0.127,0.0,0.0,0.0
2011031419,0.0,0.046,0.132,0.0,0.0,0.0
2011031420,0.0,0.02,0.074,0.0,0.0,0.0
2011031421,0.0,0.051,0.058,0.0,0.01,0.0
2011031422,0.0,0.056,0.069,0.0,0.01,0.0
2011031423,0.0,0.071,0.116,0.0,0.0,0.005
2011031500,0.0,0.091,0.175,0.0,0.0,0.015
2011031501,0.0,0.167,0.185,0.0,0.02,0.035
2011031502,0.0,0.111,0.339,0.0,0.059,0.04
2011031503,0.0,0.061,0.386,0.0,0.079,0.005
2011031504,0.0,0.03,0.397,0.028,0.079,0.0
2011031505,0.025,0.076,0.434,0.121,0.148,0.0
2011031506,0.076,0.056,0.36,0.083,0.217,0.0
2011031507,0.126,0.066,0.259,0.149,0.306,0.01
2011031508,0.101,0.061,0.339,0.099,0.356,0.01
2011031509,0.051,0.03,0.307,0.028,0.484,0.0
2011031510,0.101,0.0,0.243,0.033,0.583,0.0
2011031511,0.076,0.0,0.169,0.072,0.524,0.0
2011031512,0.126,0.005,0.185,0.0,0.613,0.0
2011031713,0.581,0.324,0.852,0.705,0.949,0.461
2011031714,0.707,0.303,0.683,0.782,0.939,0.351
2011031715,0.657,0.404,0.566,0.826,0.939,0.421
2011031716,0.732,0.501,0.365,0.882,0.949,0.471
2011031717,0.732,0.46,0.249,0.871,0.939,0.642
2011031718,0.732,0.369,0.249,0.876,0.929,0.742
2011031719,0.758,0.344,0.243,0.926,0.929,0.817
2011031720,0.808,0.435,0.169,0.931,0.978,0.872
2011031721,0.758,0.602,0.307,0.953,0.978,0.892
2011031722,0.859,0.89,0.317,0.959,0.978,0.917
2011031723,0.934,0.88,0.228,0.959,0.978,0.902
2011031800,0.934,0.925,0.18,0.97,0.978,0.877
2011031801,0.934,0.956,0.233,0.97,0.978,0.867
2011031802,0.96,0.956,0.333,0.964,0.978,0.882
2011031803,0.96,0.956,0.598,0.97,0.978,0.882
2011031804,0.934,0.956,0.667,0.953,0.978,0.872
2011031805,0.934,0.956,0.757,0.942,0.968,0.867
2011031806,0.934,0.956,0.799,0.942,0.978,0.872
2011031807,0.884,0.956,0.423,0.909,0.968,0.612
2011031808,0.682,0.956,0.265,0.832,0.939,0.416
2011031809,0.657,0.956,0.153,0.7,0.761,0.411
2011031810,0.707,0.956,0.09,0.518,0.721,0.401
2011031811,0.278,0.956,0.132,0.518,0.494,0.391
2011031812,0.202,0.895,0.222,0.617,0.375,0.426
2011031813,0.177,0.956,0.259,0.485,0.375,0.441
2011031814,0.051,0.945,0.254,0.105,0.247,0.356
2011031815,0.101,0.935,0.265,0.006,0.128,0.251
2011031816,0.354,0.758,0.28,0.061,0.119,0.18
2011031817,0.581,0.708,0.349,0.149,0.217,0.09
2011031818,0.581,0.748,0.381,0.402,0.237,0.085
2011031819,0.227,0.758,0.333,0.59,0.237,0.095
2011031820,0.253,0.602,0.349,0.567,0.267,0.226
2011031821,0.354,0.713,0.339,0.49,0.316,0.266
2011031822,0.278,0.455,0.291,0.468,0.287,0.311
2011031823,0.278,0.415,0.238,0.314,0.267,0.346
2011031900,0.202,0.521,0.254,0.248,0.247,0.326
2011032101,0.556,0.066,0.942,0.441,0.84,0.326
2011032102,0.758,0.192,0.947,0.799,0.968,0.276
2011032103,0.884,0.303,0.942,0.793,0.968,0.426
2011032104,0.884,0.197,0.926,0.716,0.958,0.571
2011032105,0.934,0.167,0.878,0.832,0.603,0.501
2011032106,0.909,0.137,0.899,0.744,0.968,0.396
2011032107,0.909,0.263,0.762,0.683,0.939,0.341
2011032108,0.884,0.46,0.46,0.612,0.316,0.301
2011032109,0.556,0.718,0.18,0.441,0.059,0.281
2011032110,0.354,0.698,0.106,0.204,0.119,0.12
2011032111,0.404,0.819,0.042,0.11,0.593,0.055
2011032112,0.076,0.657,0.011,0.193,0.86,0.085
2011032113,0.076,0.475,0.0,0.325,0.741,0.08
2011032114,0.177,0.192,0.0,0.309,0.326,0.241
2011032115,0.303,0.131,0.0,0.397,0.296,0.356
2011032116,0.505,0.485,0.053,0.441,0.227,0.281
2011032117,0.53,0.935,0.058,0.463,0.138,0.627
2011032118,0.48,0.88,0.127,0.358,0.326,0.717
2011032119,0.53,0.627,0.243,0.474,0.425,0.727
2011032120,0.354,0.637,0.296,0.358,0.306,0.807
2011032121,0.379,0.263,0.275,0.22,0.217,0.737
2011032122,0.631,0.303,0.175,0.154,0.128,0.662
2011032123,0.53,0.278,0.249,0.242,0.059,0.642
2011032200,0.429,0.197,0.132,0.353,0.059,0.441
2011032201,0.303,0.263,0.074,0.309,0.148,0.381
2011032202,0.429,0.288,0.28,0.309,0.227,0.226
2011032203,0.429,0.268,0.217,0.32,0.158,0.155
2011032204,0.303,0.177,0.09,0.204,0.287,0.08
2011032205,0.227,0.081,0.011,0.165,0.217,0.135
2011032206,0.202,0.101,0.0,0.072,0.158,0.201
2011032207,0.101,0.147,0.021,0.072,0.168,0.231
2011032208,0.101,0.147,0.053,0.055,0.138,0.226
2011032209,0.126,0.177,0.074,0.121,0.237,0.14
2011032210,0.101,0.207,0.063,0.116,0.089,0.201
2011032211,0.025,0.202,0.079,0.028,0.02,0.241
2011032212,0.0,0.091,0.111,0.0,0.02,0.145
2011032413,0.278,0.233,0.148,0.27,0.346,0.286
2011032414,0.303,0.162,0.058,0.226,0.543,0.17
2011032415,0.227,0.106,0.0,0.209,0.692,0.211
2011032416,0.177,0.086,0.0,0.215,0.652,0.366
2011032417,0.354,0.071,0.016,0.182,0.632,0.411
2011032418,0.354,0.081,0.079,0.182,0.534,0.346
2011032419,0.379,0.061,0.19,0.138,0.455,0.311
2011032420,0.455,0.04,0.349,0.182,0.435,0.306
2011032421,0.455,0.04,0.434,0.204,0.405,0.321
2011032422,0.379,0.03,0.397,0.298,0.336,0.301
2011032423,0.354,0.005,0.386,0.281,0.267,0.296
2011032500,0.227,0.01,0.333,0.193,0.316,0.286
2011032501,0.126,0.03,0.212,0.127,0.188,0.206
2011032502,0.126,0.04,0.153,0.061,0.158,0.216
2011032503,0.025,0.076,0.116,0.028,0.03,0.281
2011032504,0.0,0.131,0.085,0.0,0.0,0.226
2011032505,0.0,0.121,0.085,0.0,0.0,0.211
2011032506,0.0,0.233,0.143,0.0,0.0,0.16
2011032507,0.0,0.182,0.196,0.0,0.0,0.13
2011032508,0.0,0.162,0.153,0.0,0.0,0.15
2011032509,0.076,0.152,0.037,0.0,0.0,0.15
